id,date,title,bv_off,page_off,start_t,end_t,band,genre,链接off,备注,bv_on,page_on,bv_n1,page_n1,bv_f1,page_f1,start_1,end_1
314,2022/12/12,陽だまりのセツナ,BV1yrAgeiEe4,2,00:00:32,00:01:17,v,世界计划虚拟歌手演唱歌曲/原创歌曲,陽だまりのセツナ,,BV1yrAgeiEe4,1,,,,,,
315,2022/12/23,What's up? Pop!,BV1b3VKzjEyA,2,00:01:51,00:02:21,v,世界计划虚拟歌手演唱歌曲/原创歌曲,What's up? Pop!,,BV1b3VKzjEyA,1,,,,,,
328,2023/02/06,星界ちゃんと可不ちゃんのおつかい合騒曲,BV1hW4y1T732,2,00:00:39,00:01:09,v,世界计划虚拟歌手演唱歌曲/原创歌曲,星界ちゃんと可不ちゃんのおつかい合騒曲,,BV1hW4y1T732,1,,,,,,
326,2023/02/07,天使の翼。,BV1okHjz5EAg,2,00:00:52,00:01:38,v,世界计划虚拟歌手演唱歌曲/原创歌曲,天使の翼。,,BV1okHjz5EAg,1,,,,,,
338,2023/02/24,Where shall we go?,BV1DjEaziETo,2,00:00:28,00:01:06,v,世界计划虚拟歌手演唱歌曲/原创歌曲,Where shall we go?,,BV1DjEaziETo,1,,,,,,
329,2023/03/04,ヤミナベ!!!!,BV1L3CtYHEBf,2,00:00:48,00:01:18,v,世界计划虚拟歌手演唱歌曲/原创歌曲,ヤミナベ!!!!,,BV1L3CtYHEBf,1,,,,,,
332,2023/03/16,エピローグに君はいない,BV1UJEazeEeL,2,00:00:45,00:01:18,v,世界计划虚拟歌手演唱歌曲/原创歌曲,エピローグに君はいない,,BV1UJEazeEeL,1,,,,,,
359,2023/04/14,名も無き革命,BV1b5JwznEnc,2,00:00:59,00:01:38,v,世界计划虚拟歌手演唱歌曲/原创歌曲,名も無き革命,,BV1b5JwznEnc,1,,,,,,
364,2023/05/22,エターナルアリア,BV1SGJwzDEVA,2,00:01:09,00:01:47,v,世界计划虚拟歌手演唱歌曲/原创歌曲,エターナルアリア,,BV1SGJwzDEVA,1,,,,,,
370,2023/06/02,人生,BV1uUwZeVEXo,2,00:01:30,00:02:22,v,世界计划虚拟歌手演唱歌曲/原创歌曲,人生,,BV1uUwZeVEXo,1,,,,,,
380,2023/06/16,スターダストメドレー,BV1CfJnzwEZU,2,00:00:32,00:01:08,v,世界计划虚拟歌手演唱歌曲/原创歌曲,スターダストメドレー,,BV1CfJnzwEZU,1,,,,,,
382,2023/07/14,心拍ペアリング,BV1VkKSz8Es2,2,00:00:35,00:01:05,v,世界计划虚拟歌手演唱歌曲/原创歌曲,心拍ペアリング,,BV1VkKSz8Es2,1,,,,,,
381,2023/08/03,新人類,BV1pT41167cu,1,00:00:39,00:01:09,v,世界计划虚拟歌手演唱歌曲/原创歌曲,新人類,,BV1pT41167cu,2,,,,,,
379,2023/08/04,ずんだパーリナイ,BV16WDDBiEXX,2,00:00:34,00:01:18,v,世界计划虚拟歌手演唱歌曲/原创歌曲,ずんだパーリナイ,,BV16WDDBiEXX,1,,,,,,
399,2023/08/10,Disco No.39,,1,,,v,世界计划虚拟歌手演唱歌曲/原创歌曲,Disco No.39,,,,,,,,,
394,2023/08/25,ボトルケーキ,,1,,,v,世界计划虚拟歌手演唱歌曲/原创歌曲,ボトルケーキ,,,,,,,,,
408,2023/09/04,CIRCUS PANIC!!!,,1,,,v,世界计划虚拟歌手演唱歌曲/原创歌曲,CIRCUS PANIC!!!,,,,,,,,,
393,2023/09/19,Un-Lock,,1,,,v,世界计划虚拟歌手演唱歌曲/原创歌曲,Un-Lock,,,,,,,,,
368,2023/10/01,アイムマイン,BV1rLioYdEax,2,00:00:45,00:01:34,v,世界计划虚拟歌手演唱歌曲/原创歌曲,アイムマイン,,BV1rLioYdEax,1,,,,,,
425,2023/10/16,Cool Me Down,,1,,,v,世界计划虚拟歌手演唱歌曲/原创歌曲,Cool Me Down,,,,,,,,,
406,2023/11/10,ARQETYPE,,1,,,v,世界计划虚拟歌手演唱歌曲/原创歌曲,ARQETYPE,,,,,,,,,
426,2023/11/13,On&On,,1,,,v,世界计划虚拟歌手演唱歌曲/原创歌曲,On&On,,,,,,,,,
440,2023/12/11,ショウタイム×オーディエンス,BV1vfA8zKEKb,2,00:00:29,00:01:03,v,世界计划虚拟歌手演唱歌曲/原创歌曲,ショウタイム×オーディエンス,,BV1vfA8zKEKb,1,,,,,,
446,2023/12/22,オーバーコード,,1,,,v,世界计划虚拟歌手演唱歌曲/原创歌曲,オーバーコード,,,,,,,,,
444,2024/01/22,心泥夢(syndrome),,1,,,v,世界计划虚拟歌手演唱歌曲/原创歌曲,心泥夢(syndrome),,,,,,,,,
435,2024/02/03,リレイアウター,BV1R841197en,1,00:00:59,00:01:32,v,世界计划虚拟歌手演唱歌曲/原创歌曲,リレイアウター,,,,,,,,,
461,2024/02/04,おどロボ,BV1Fe411Z7ET,1,00:00:29,00:01:03,v,世界计划虚拟歌手演唱歌曲/原创歌曲,おどロボ,,,,,,,,,
468,2024/02/13,十六歳の心臓,,1,,,v,世界计划虚拟歌手演唱歌曲/原创歌曲,十六歳の心臓,,,,,,,,,
416,2024/02/16,limbo,,1,,,v,世界计划虚拟歌手演唱歌曲/原创歌曲,limbo,,,,,,,,,
481,2024/03/08,明鏡止水,,1,,,v,世界计划虚拟歌手演唱歌曲/原创歌曲,明鏡止水,,,,,,,,,
483,2024/03/15,アコトバ,,1,,,v,世界计划虚拟歌手演唱歌曲/原创歌曲,アコトバ,,,,,,,,,
427,2024/03/18,幽光、1/fのゆらめき,BV1rYPXzLEjq,2,00:00:49,00:01:19,v,世界计划虚拟歌手演唱歌曲/原创歌曲,幽光、1/fのゆらめき,,,,,,,,,
465,2024/03/22,嬢王,,1,,,v,世界计划虚拟歌手演唱歌曲/原创歌曲,嬢王,,,,,,,,,
486,2024/04/19,おぎゃりないざー,,1,,,v,世界计划虚拟歌手演唱歌曲/原创歌曲,おぎゃりないざー,,,,,,,,,
496,2024/04/22,シルバーコレクター,BV1yw6yBcEV2,2,00:00:30,00:01:06,v,世界计划虚拟歌手演唱歌曲/原创歌曲,シルバーコレクター,,BV1yw6yBcEV2,1,,,,,,
428,2024/05/10,ときめきジェットコースター,,1,,,v,世界计划虚拟歌手演唱歌曲/原创歌曲,ときめきジェットコースター,,,,,,,,,
504,2024/05/20,I know 愛脳.,,1,,,v,世界计划虚拟歌手演唱歌曲/原创歌曲,I know 愛脳.,,,,,,,,,
512,2024/06/24,合成するミライ,BV18RRqYAEpF,2,00:00:56,00:01:37,v,世界计划虚拟歌手演唱歌曲/原创歌曲,合成するミライ,,BV18RRqYAEpF,1,,,,,,
460,2024/06/28,LEADER,BV11xEaz8Erx,2,00:00:56,00:01:36,v,世界计划虚拟歌手演唱歌曲/原创歌曲,LEADER,,BV11xEaz8Erx,1,,,,,,
487,2024/07/09,ダイジョブですか？,BV16ZUGYaEQL,2,00:00:32,00:01:02,v,世界计划虚拟歌手演唱歌曲/原创歌曲,ダイジョブですか？,,BV16ZUGYaEQL,1,,,,,,
517,2024/07/22,メリーゴーラウンド,,1,,,v,世界计划虚拟歌手演唱歌曲/原创歌曲,メリーゴーラウンド,,,,,,,,,
515,2024/08/03,イガク,BV1Km411Z7uv,1,00:00:34,00:01:11,v,世界计划虚拟歌手演唱歌曲/原创歌曲,イガク,,BV1bz421Q7N6,1,,,,,,
516,2024/08/04,あちこちデートさん,BV1M3Z9YEEpV,1,00:01:00,00:01:37,v,世界计划虚拟歌手演唱歌曲/原创歌曲,あちこちデートさん,,BV1rqqaYtEEC,1,,,,,,
526,2024/08/19,彗星ノ銀河,,1,,,v,世界计划虚拟歌手演唱歌曲/原创歌曲,彗星ノ銀河,,,,,,,,,
519,2024/08/23,夏夜ノ唄,,1,,,v,世界计划虚拟歌手演唱歌曲/原创歌曲,夏夜ノ唄,,,,,,,,,
532,2024/09/17,レイヤーノート,BV1iMHYeAEHr,2,00:00:48,00:01:23,v,世界计划虚拟歌手演唱歌曲/原创歌曲,レイヤーノート,,BV1iMHYeAEHr,1,,,,,,
527,2024/09/24,Unpoison,BV166iZYtEw8,2,00:00:47,00:01:17,v,世界计划虚拟歌手演唱歌曲/原创歌曲,Unpoison,,BV166iZYtEw8,1,,,,,,
543,2024/10/10,生命性シンドロウム,BV13vCmYqExg,2,00:00:55,00:01:25,v,世界计划虚拟歌手演唱歌曲/原创歌曲,生命性シンドロウム,,BV13vCmYqExg,1,,,,,,
488,2024/10/21,メモリア,BV1syCoYHE8h,2,00:00:45,00:01:15,v,世界计划虚拟歌手演唱歌曲/原创歌曲,メモリア,,BV1syCoYHE8h,1,,,,,,
545,2024/10/28,脳天,BV1yeDNYXEgL,2,00:00:30,00:01:07,v,世界计划虚拟歌手演唱歌曲/原创歌曲,脳天,,BV1yeDNYXEgL,1,,,,,,
553,2024/11/25,パリィ,BV1jWDVYaEtu,2,00:00:34,00:01:04,v,世界计划虚拟歌手演唱歌曲/原创歌曲,パリィ,,BV1jWDVYaEtu,1,,,,,,
569,2024/12/16,シークレット・シーカー,BV1jCqDYTEqb,2,00:00:39,00:01:14,v,世界计划虚拟歌手演唱歌曲/原创歌曲,シークレット・シーカー,,BV1jCqDYTEqb,1,,,,,,
573,2024/12/28,はじまりの未来,BV1VXcZe2E2e,2,00:01:22,00:02:05,v,世界计划虚拟歌手演唱歌曲/原创歌曲,はじまりの未来,,BV1VXcZe2E2e,1,,,,,,
565,2025/01/21,夏に透明,BV1AEf5YPEmj,2,00:00:58,00:01:33,v,世界计划虚拟歌手演唱歌曲/原创歌曲,夏に透明,,BV1AEf5YPEmj,1,,,,,,
578,2025/02/09,ハローセカイ,BV1TLNZe2Egk,2,00:01:10,00:01:59,v,世界计划虚拟歌手演唱歌曲/原创歌曲,ハローセカイ,,BV1TLNZe2Egk,1,,,,,,
587,2025/02/12,ルルブ,BV1BvNyexEAs,2,00:00:39,00:01:13,v,世界计划虚拟歌手演唱歌曲/原创歌曲,ルルブ,,BV1BvNyexEAs,1,,,,,,
588,2025/03/14,プラネットヒーロー,BV1DwQ2YUEjh,2,00:00:36,00:01:17,v,世界计划虚拟歌手演唱歌曲/原创歌曲,プラネットヒーロー,,BV1DwQ2YUEjh,1,,,,,,
608,2025/04/18,星宙メランコリア,,1,,,v,世界计划虚拟歌手演唱歌曲/原创歌曲,星宙メランコリア,,,,,,,,,
626,2025/05/19,フィッシュアンドTips,,1,,,v,世界计划虚拟歌手演唱歌曲/原创歌曲,フィッシュアンドTips,,,,,,,,,
633,2025/06/23,庭師のおはなしによると,BV16F3ez6ERY,2,00:00:16,00:00:47,v,世界计划虚拟歌手演唱歌曲/原创歌曲,庭師のおはなしによると,,,,,,,,,
445,2025/06/30,Twilight Melody,,1,,,v,世界计划虚拟歌手演唱歌曲/原创歌曲,Twilight Melody,,,,,,,,,
637,2025/07/07,笑えたらえーやん！,,1,,,v,世界计划虚拟歌手演唱歌曲/原创歌曲,笑えたらえーやん！,,,,,,,,,
636,2025/07/18,エクスプロウル,BV1GT99YjETB,2,00:00:33,00:01:03,v,世界计划虚拟歌手演唱歌曲/原创歌曲,エクスプロウル,,BV1GT99YjETB,1,,,,,,
638,2025/08/02,花弁、それにまつわる音声,BV1wHPLeUE3q,2,00:00:35,00:01:05,v,世界计划虚拟歌手演唱歌曲/原创歌曲,花弁、それにまつわる音声,,BV1wHPLeUE3q,1,,,,,,
639,2025/08/03,マリオネットダンサー,,1,,,v,世界计划虚拟歌手演唱歌曲/原创歌曲,マリオネットダンサー,,,,,,,,,
655,2025/08/18,リリィララ,BV1uCYxzRECu,2,00:00:26,00:01:04,v,世界计划虚拟歌手演唱歌曲/原创歌曲,リリィララ,,BV1uCYxzRECu,1,,,,,,
647,2025/08/22,SAN値直葬,BV1NSQuBaEqH,2,00:01:23,00:02:14,v,世界计划虚拟歌手演唱歌曲/原创歌曲,SAN値直葬,,BV1NSQuBaEqH,1,,,,,,
656,2025/09/22,ブラッドドール,BV15iYxz8Egz,2,00:00:36,00:01:07,v,世界计划虚拟歌手演唱歌曲/原创歌曲,ブラッドドール,,BV15iYxz8Egz,1,,,,,,
668,2025/10/11,ネクラチューンサーカス,BV1eM6mB9ETo,2,00:00:35,00:01:05,v,世界计划虚拟歌手演唱歌曲/原创歌曲,ネクラチューンサーカス,,BV1eM6mB9ETo,1,,,,,,
677,2025/10/27,アベリア,BV18HykB5Egy,2,00:00:41,00:01:27,v,世界计划虚拟歌手演唱歌曲/原创歌曲,アベリア,,BV18HykB5Egy,1,,,,,,
678,2025/11/12,金時計,,1,,,v,世界计划虚拟歌手演唱歌曲/原创歌曲,金時計,,,,,,,,,
671,2025/11/23,怪獣になりたい,BV12JWbzvEfR,4,00:00:44,00:01:22,v,世界计划虚拟歌手演唱歌曲/原创歌曲,怪獣になりたい,,BV12JWbzvEfR,3,,,,,,
691,2025/11/24,0.0000034,,1,,,v,世界计划虚拟歌手演唱歌曲/原创歌曲,0.0000034,,,,,,,,,
696,2025/12/22,ドリーム・キス,,1,,,v,世界计划虚拟歌手演唱歌曲/原创歌曲,ドリーム・キス,,,,,,,,,
697,2026/01/12,Internet Junk Junkie,,1,,,v,世界计划虚拟歌手演唱歌曲/原创歌曲,Internet Junk Junkie,,,,,,,,,
720,2026/02/13,アリア,,1,,,v,世界计划虚拟歌手演唱歌曲/原创歌曲,アリア,,,,,,,,,
718,2026/02/14,幕を下ろそう、パレードへ,BV12PaQzWEZ6,4,00:00:33,00:01:05,v,世界计划虚拟歌手演唱歌曲/原创歌曲,幕を下ろそう、パレードへ,,BV12PaQzWEZ6,3,,,,,,
717,2026/02/15,Ribbon,BV1SgeBzfEUh,2,00:00:43,00:01:23,v,世界计划虚拟歌手演唱歌曲/原创歌曲,Ribbon,,BV1SgeBzfEUh,1,,,,,,
732,2026/03/23,天藍のアイスヘヴン,BV1GNiEBbEbx,2,00:00:40,00:01:16,v,世界计划虚拟歌手演唱歌曲/原创歌曲,天藍のアイスヘヴン,,BV1GNiEBbEbx,1,,,,,,
737,2026/04/ ,導火愛,,1,,,v,世界计划虚拟歌手演唱歌曲/原创歌曲,導火愛,,,,,,,,,
 ,2026/05/ ,ストラタでまちあわせ,,1,,,v,世界计划虚拟歌手演唱歌曲/原创歌曲,ストラタでまちあわせ,,,,,,,,,
76,2020/09/30,セカイ,BV1gB4y1A71T,1,00:00:47,00:01:39,v,世界计划其他歌曲,セカイ,,,,,,,,,
77,2020/09/30,ワ一ワ一ワ一ルド,BV1K2DVYmEPv,2,00:00:46,00:01:42,v,世界计划其他歌曲,ワ一ワ一ワ一ルド,,,,,,,,,
141,2021/09/30,群青讃歌,BV1wD4y1g7km,2,00:00:41,00:01:36,v,世界计划其他歌曲,群青讃歌,,,,,,,,,
231,2022/05/01,アイデンティティ,BV1KiySYBEHn,36,00:00:22,00:01:14,25,世界计划其他歌曲,アイデンティティ,,,,,,,,,
232,2022/05/02,青色絵具,BV1HEHeeLERR,2,00:00:46,00:01:20,ln,世界计划其他歌曲,青色絵具,,,,,,,,,
233,2022/05/03,コスモスパイス,BV1HxAHzdErQ,2,00:00:22,00:01:17,ln,世界计划其他歌曲,コスモスパイス,,,,,,,,,
234,2022/05/04,徳川カップヌードル禁止令,BV1pGRKYhEKU,1,00:00:30,00:01:13,ws,世界计划其他歌曲,徳川カップヌードル禁止令,,,,,,,,,
230,2022/05/05,サラマンダー,BV1UUw1zPEsE,2,00:00:29,00:01:14,vbs,世界计划其他歌曲,サラマンダー,,,,,,,,,
235,2022/09/30,Journey,BV1wBrvBzEhf,2,00:00:24,00:01:09,v,世界计划其他歌曲,Journey,,,,,,,,,
302,2022/11/26,フレー,BV1KiySYBEHn,6,00:00:41,00:01:17,ln,世界计划其他歌曲,フレー,,,,,,,,,
336,2023/04/01,Be The MUSIC!,BV1ovW4z2Ezr,4,00:00:38,00:01:29,v,世界计划其他歌曲,Be The MUSIC!,,,,,,,,,
400,2023/08/01,我らステインバスターズ！,BV13ktPzEEck,4,00:00:23,00:00:53,mmj,世界计划其他歌曲,我らステインバスターズ！,,,,,,,,,
366,2023/09/30,NEO,BV16N411t7YA,1,00:00:22,00:01:09,v,世界计划其他歌曲,NEO,,,,,,,,,
489,2024/09/30,熱風,BV1x9xbeSE9A,1,00:00:22,00:01:18,v,世界计划其他歌曲,熱風,,,,,,,,,
579,2025/01/29,Worlders,BV134PqeREPL,5,00:00:47,00:01:38,v,世界计划其他歌曲,Worlders,,,,,,,,,
555,2025/02/15,フュージョン,BV1M3Z9YEEpV,3,00:00:35,00:01:06,vbs,世界计划其他歌曲,フュージョン,,BV1a5KsewEqE,1,,,,,,
585,2025/09/30,ペンタトニック,BV1kkHpzBE36,2,00:00:41,00:01:33,v,世界计划其他歌曲,ペンタトニック,,,,,,,,,
739,,世界の歩き方,BV18R9rBNEoj,4,00:00:53,00:01:23,v,世界计划其他歌曲,世界の歩き方,,,,,,,,,
2,2020/09/30,ロキ,BV1KFrrBfEmc,2,00:00:44,00:01:14,ln,Leo/need演唱歌曲/收录歌曲,ロキ,,,,,,,,,
3,2020/09/30,テオ,BV1Zb411c76R,2,00:01:06,00:01:55,ln,Leo/need演唱歌曲/收录歌曲,テオ,,,,,,,,,
6,2020/09/30,ヒバナ -Reloaded-,BV1nb9EB9E3o,2,00:00:38,00:01:08,ln,Leo/need演唱歌曲/收录歌曲,ヒバナ -Reloaded-,,BV1nb9EB9E3o,1,,,,,,
18,2020/10/01,アスノヨゾラ哨戒班,BV1Et411x7XB,2,00:00:28,00:01:03,ln,Leo/need演唱歌曲/收录歌曲,アスノヨゾラ哨戒班,,,,,,,,,
93,2020/10/17,青く駆けろ！,BV1kgsDevEs5,2,00:00:58,00:01:47,ln,Leo/need演唱歌曲/收录歌曲,青く駆けろ！,,,,,,,,,
75,2020/12/01,ウミユリ海底譚,BV1Px4y1k7Se,2,00:00:50,00:01:20,ln,Leo/need演唱歌曲/收录歌曲,ウミユリ海底譚,,BV1Px4y1k7Se,4,,,,,,
91,2020/12/28,ドラマツルギー,BV1sqDaYvEHU,1,00:00:55,00:01:33,ln,Leo/need演唱歌曲/收录歌曲,ドラマツルギー,,,,,,,,,
8,2021/02/10,タイムマシン,BV18gCnBEEeL,2,00:00:46,00:01:36,ln,Leo/need演唱歌曲/收录歌曲,タイムマシン,,BV18gCnBEEeL,1,,,,,,
96,2021/03/22,from Y to Y,BV16Q4y1R7LF,1,00:01:30,00:02:20,ln,Leo/need演唱歌曲/收录歌曲,from Y to Y,,,,,,,,,
120,2021/05/28,いかないで,BV1jr4y1x7rk,1,00:00:39,00:01:20,ln,Leo/need演唱歌曲/收录歌曲,いかないで,,,,,,,,,
135,2021/07/12,六兆年と一夜物語,BV1eK421x7yD,2,00:00:50,00:01:22,ln,Leo/need演唱歌曲/收录歌曲,六兆年と一夜物語,,BV1eK421x7yD,4,,,,,,
171,2021/08/15,カゲロウデイズ,BV1CoQ3BeE6a,1,00:00:46,00:01:20,ln,Leo/need演唱歌曲/收录歌曲,カゲロウデイズ,,BV1WgxeesExt,1,,,,,,
98,2021/10/02,ロストワンの号哭,BV15s6vBsEtn,2,00:01:06,00:01:41,ln,Leo/need演唱歌曲/收录歌曲,ロストワンの号哭,,,,,,,,,
148,2021/10/12,ray,BV1EJ14BWEQv,6,00:00:59,00:01:36,ln,Leo/need演唱歌曲/收录歌曲,ray,,BV1Vj411M7Xt,1,,,,,,
184,2021/10/13,"Hello,world!",BV1VEoFB8EgF,1,00:00:55,00:01:28,ln,Leo/need演唱歌曲/收录歌曲,"Hello,world!",,BV1hZFDz1EHG,1,,,,,,
199,2021/12/30,ゴーストルール,BV1zs411R7h4,2,00:00:35,00:01:09,ln,Leo/need演唱歌曲/收录歌曲,ゴーストルール,,,,,,,,,
155,2022/01/24,心拍数♯0822,BV1JtovBgE2S,4,00:01:17,00:01:48,ln,Leo/need演唱歌曲/收录歌曲,心拍数♯0822,,BV1Kj411175y,1,,,,,,
208,2022/03/04,僕らまだアンダーグラウンド,BV1JtovBgE2S,5,00:00:59,00:01:37,ln,Leo/need演唱歌曲/收录歌曲,僕らまだアンダーグラウンド,,BV1J1421f7UH,1,,,,,,
226,2022/08/15,ロストエンファウンド,BV1v32pBTELy,4,00:01:17,00:01:48,ln,Leo/need演唱歌曲/收录歌曲,ロストエンファウンド,,,,,,,,,
243,2022/09/16,Calc.,BV1Hy4y137qY,1,00:00:35,00:01:08,ln,Leo/need演唱歌曲/收录歌曲,Calc.,,,,,,,,,
289,2022/10/01,天ノ弱,BV1JtovBgE2S,6,00:00:55,00:01:27,ln,Leo/need演唱歌曲/收录歌曲,天ノ弱,,BV1iF4m1c7E4,1,,,,,,
255,2022/12/29,夜もすがら君想ふ,BV1JtovBgE2S,7,00:00:49,00:01:20,ln,Leo/need演唱歌曲/收录歌曲,夜もすがら君想ふ,,BV1umfNYpEr4,1,,,,,,
286,2023/02/20,"Hello, Worker",BV1mGeUeZEPx,1,00:00:51,00:01:23,ln,Leo/need演唱歌曲/收录歌曲,"Hello, Worker",,,,,,,,,
321,2023/03/24,アトラクトライト,BV1JtovBgE2S,8,00:00:55,00:01:26,ln,Leo/need演唱歌曲/收录歌曲,アトラクトライト,,BV1rZCABpEd4,1,,,,,,
323,2023/05/01,快晴,BV1JtovBgE2S,9,00:01:36,00:02:06,ln,Leo/need演唱歌曲/收录歌曲,快晴,,BV1qUd7YbEj6,1,,,,,,
339,2023/06/23,glow,BV1MzQ8BfEDN,2,00:01:13,00:01:53,ln,Leo/need演唱歌曲/收录歌曲,glow,剧场版的ick木吉他solo,BV17W2yBBEzL,1,,,BV17W2yBBEzL,2,,
395,2023/08/15,サマータイムレコード,BV1aK4y1X7Co,1,00:01:33,00:02:09,ln,Leo/need演唱歌曲/收录歌曲,サマータイムレコード,原key,,,,,,,,
372,2023/10/02,天樂,BV1Sc411K7mM,1,00:01:33,00:02:08,ln,Leo/need演唱歌曲/收录歌曲,天樂,原key,,,,,,,,
407,2023/12/28,初めての恋が終わる時,BV1UN411o7VE,1,00:01:17,00:02:04,ln,Leo/need演唱歌曲/收录歌曲,初めての恋が終わる時,,,,,,,,,
438,2024/01/09,ハイドアンド・シーク,BV1oD4y1r73M,1,00:00:55,00:01:30,ln,Leo/need演唱歌曲/收录歌曲,ハイドアンド・シーク,,,,,,,,,
456,2024/03/27,幾望の月,BV1ht411X7Fu,2,00:01:03,00:01:33,ln,Leo/need演唱歌曲/收录歌曲,幾望の月,,,,,,,,,
396,2024/05/13,東京テディベア,BV1gqBqYoEm3,2,00:00:39,00:01:09,ln,Leo/need演唱歌曲/收录歌曲,東京テディベア,,BV1gqBqYoEm3,1,,,,,,
458,2024/06/03,抜錨,BV1UVCCByEUA,2,00:00:36,00:01:06,ln,Leo/need演唱歌曲/收录歌曲,抜錨,,BV1UVCCByEUA,1,,,,,,
443,2024/07/17,林檎売りの泡沫少女,BV1JtovBgE2S,10,00:01:43,00:02:16,ln,Leo/need演唱歌曲/收录歌曲,林檎売りの泡沫少女,,BV1yKwjzgEL6,1,,,,,,
477,2024/10/01,モザイクロール (Reloaded),BV1JtovBgE2S,11,00:00:40,00:01:10,ln,Leo/need演唱歌曲/收录歌曲,モザイクロール (Reloaded),,BV1ajimBCE8Q,1,,,,,,
534,2025/01/03,ワールド・ランプシェード [reunion],,1,,,ln,Leo/need演唱歌曲/收录歌曲,ワールド・ランプシェード [reunion],,,,,,,,,
484,2025/01/10,Henceforth,,1,,,ln,Leo/need演唱歌曲/收录歌曲,Henceforth,,,,,,,,,
547,2025/02/01,终焉逃避行,,1,,,ln,Leo/need演唱歌曲/收录歌曲,终焉逃避行,,,,,,,,,
520,2025/03/17,透明エレジー,,1,,,ln,Leo/need演唱歌曲/收录歌曲,透明エレジー,,,,,,,,,
595,2025/05/26,エンヴィキャットウォーク,,1,,,ln,Leo/need演唱歌曲/收录歌曲,エンヴィキャットウォーク,,,,,,,,,
645,2025/09/16,深海シティアンダーグラウンド,,1,,,ln,Leo/need演唱歌曲/收录歌曲,深海シティアンダーグラウンド,,,,,,,,,
559,2025/10/01,おどりゃんせ,,1,,,ln,Leo/need演唱歌曲/收录歌曲,おどりゃんせ,,,,,,,,,
665,2025/11/07,ロケットサイダー,,1,,,ln,Leo/need演唱歌曲/收录歌曲,ロケットサイダー,,,,,,,,,
641,2026/01/05,君が飛び降りるのなら,BV1zK4y1E7A1,1,00:00:21,00:00:51,ln,Leo/need演唱歌曲/收录歌曲,君が飛び降りるのなら,原key,BV1YWAnzMEPo,1,,,,,,
702,2026/03/06,ラムネ,,1,,,ln,Leo/need演唱歌曲/收录歌曲,ラムネ,,,,,,,,,
710,,ヘッジホッグ,,1,,,ln,Leo/need演唱歌曲/收录歌曲,,,,,,,,,,
10,2020/09/30,ハッピーシンセサイザ,BV1LK4y1R73m,1,00:00:52,00:01:28,mmj,MORE MORE JUMP!演唱歌曲/收录歌曲,ハッピーシンセサイザ,,,,,,,,,
13,2020/09/30,Nostalogic,BV1Df4y1a7Cn,1,00:01:00,00:01:37,mmj,MORE MORE JUMP!演唱歌曲/收录歌曲,Nostalogic,,,,,,,,,
71,2020/09/30,ツギハギスタッカート,BV1MM411i7Pm,1,00:00:41,00:01:20,mmj,MORE MORE JUMP!演唱歌曲/收录歌曲,ツギハギスタッカート,原key,,,,,,,,
73,2020/10/02,ニア,BV1sEd6BZEEx,1,00:01:10,00:01:40,mmj,MORE MORE JUMP!演唱歌曲/收录歌曲,ニア,,BV1mqAnzbEKQ,1,,,,,,
11,2020/10/11,ビバハピ,BV1WeYizrEoX,2,00:00:52,00:01:33,mmj,MORE MORE JUMP!演唱歌曲/收录歌曲,ビバハピ,,,,,,,,,
70,2020/10/25,メルティランドナイトメア,BV1cb411P78p,2,00:01:07,00:01:53,mmj,MORE MORE JUMP!演唱歌曲/收录歌曲,メルティランドナイトメア,原key,,,,,,,,
87,2020/12/30,恋愛裁判,BV1goz8BPEyX,2,00:00:52,00:01:23,mmj,MORE MORE JUMP!演唱歌曲/收录歌曲,恋愛裁判,,,,,,,,,
107,2021/02/06,ミルククラウン・オン・ソーネチカ,BV1L3411x7sr,1,00:00:51,00:01:21,mmj,MORE MORE JUMP!演唱歌曲/收录歌曲,ミルククラウン・オン・ソーネチカ,,,,,,,,,
123,2021/04/12,どりーみんチュチュ,BV1JtovBgE2S,12,00:01:00,00:01:36,mmj,MORE MORE JUMP!演唱歌曲/收录歌曲,どりーみんチュチュ,,,,,,,,,
121,2021/06/07,ロミオとシンデレラ,BV1JtovBgE2S,13,00:01:00,00:01:40,mmj,MORE MORE JUMP!演唱歌曲/收录歌曲,ロミオとシンデレラ,,BV1Ag4QeGEgB,1,,,,,,
154,2021/07/19,地球最後の告白を,BV17t411X7BL,2,00:01:14,00:01:49,mmj,MORE MORE JUMP!演唱歌曲/收录歌曲,地球最後の告白を,,,,,,,,,
157,2021/10/10,マシュマリー,BV1JtovBgE2S,14,00:00:53,00:01:27,mmj,MORE MORE JUMP!演唱歌曲/收录歌曲,マシュマリー,,,,,,,,,
172,2021/10/30,Happy Halloween,BV1HeCoBBE1M,1,00:01:17,00:01:57,mmj,MORE MORE JUMP!演唱歌曲/收录歌曲,Happy Halloween,,,,,,,,,
147,2021/11/29,からくりピエロ,BV13b411N7kN,2,00:01:10,00:01:47,mmj,MORE MORE JUMP!演唱歌曲/收录歌曲,からくりピエロ,,,,,,,,,
169,2022/01/02,少女レイ,BV1JtovBgE2S,15,00:00:50,00:01:27,mmj,MORE MORE JUMP!演唱歌曲/收录歌曲,少女レイ,,BV1oD4y117Y9,1,,,,,,
188,2022/03/02,心予報,BV1JtovBgE2S,16,00:00:54,00:01:39,mmj,MORE MORE JUMP!演唱歌曲/收录歌曲,心予報,,BV1tKSCYaEx8,1,,,,,,
